@relation mfeat

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute binaryClass {P,N}

@data
-3.389235,-1.128001,5.131989,6.922515,3.715686,-1.905762,-2.081028,-8.012734,0.084772,2.12828,2.832708,3.477835,4.454671,-6.967078,-3.239851,2.234354,0.644347,-0.958492,-3.015961,2.241782,-2.65403,-1.835003,2.6258,-2.090824,-3.352084,3.653167,3.943334,2.107989,1.968952,-4.911343,-1.297294,3.03081,1.007429,-2.837822,2.992393,1.129196,-1.216226,-1.574575,2.055992,-1.549276,-0.787018,1.05632,1.594185,1.608201,1.290269,-0.191055,0.339151,-1.415885,-0.790813,1.530508,-0.716901,-0.432115,0.72559,1.411133,0.505491,-0.663565,-0.337157,-0.503895,0.647193,0.509801,-2.107638,-1.111852,-0.963185,0.350277,N
-1.607985,2.603851,3.130271,12.290393,5.692145,-4.351456,0.208387,-4.301066,0.430851,2.091318,5.018958,2.530092,0.089404,2.647306,-4.810189,2.335284,3.901,1.313959,1.527709,1.734635,0.307945,0.999621,2.604477,1.27129,-2.676255,1.146476,0.478949,0.451159,-1.991195,-1.293998,1.584283,-0.776888,-0.995325,-2.599566,-1.420564,-0.709541,-1.26172,0.037864,0.233689,-0.893082,-1.220262,1.22756,0.365902,-0.621834,1.030516,-0.48415,2.004412,0.142968,2.472997,0.968814,-0.026843,-1.411274,-0.161915,0.906671,0.435487,-0.399677,-1.929797,0.600394,0.990979,-0.035828,0.179925,-0.827454,0.084765,-0.476893,N
2.844128,-3.702301,1.810988,-9.227766,-1.936385,-2.98933,0.537303,2.249162,1.820289,-9.047194,-4.443976,1.184323,0.984699,0.65913,-2.466738,2.090052,-2.250981,0.686359,-1.841199,-1.095223,1.214778,0.860031,0.622538,-0.061813,1.710475,4.125027,3.195886,0.190271,-3.185771,3.038394,-5.075175,4.095121,-1.376998,1.70756,-0.763022,0.024696,-1.113142,-3.186997,2.648603,-2.476243,0.350003,0.445134,-0.521619,1.661658,0.476601,-2.927315,-0.273216,-0.70884,-1.107319,0.15337,-1.055393,-0.072499,0.961499,2.264002,1.495428,1.180115,-0.280446,-2.274217,-1.459232,0.581805,-0.20345,-0.235276,0.935708,0.123131,N
-9.206445,1.390535,5.011431,12.123166,1.983753,-2.70342,-2.052947,0.494353,3.238802,4.435005,4.044341,2.175855,0.78155,-0.706053,-0.360053,-1.947227,0.451729,3.322068,-4.893843,1.254876,-0.763967,2.422637,0.40865,2.009221,0.253072,0.668128,0.630576,6.402024,0.419744,-1.701749,0.089255,1.622263,-2.284356,1.815651,2.536767,0.379582,1.004723,-1.606163,1.521377,-1.044666,2.252074,0.671047,0.402615,1.556906,-0.19801,-0.231123,0.490105,1.227596,0.219907,1.562892,1.813678,-0.897848,1.891608,0.884771,-0.607313,1.021782,-0.656879,0.805319,-1.456024,-0.675746,1.521179,0.954378,0.191503,-0.976223,N
7.566507,-1.661674,-1.0456,9.858724,-0.577037,-0.584575,1.804677,-4.631657,-2.089771,6.081352,3.756317,2.209202,3.407924,1.764009,-0.435135,1.925107,1.186853,-0.954761,0.599694,3.507054,-1.51491,-4.738089,-0.675845,1.008971,-2.374974,-2.550605,-0.367892,1.873102,-0.784035,1.709247,-0.387421,1.383786,-1.327009,-0.796783,-1.666033,-2.605,2.398464,0.091753,-2.092823,-1.947216,-0.958128,2.261014,-1.109521,-0.89881,-1.178572,-0.360871,-0.334132,-0.049465,1.16732,-1.542856,0.759913,-2.427971,0.609869,-0.548477,0.726873,-1.815268,-0.037836,0.924513,-0.574777,1.446834,-0.024309,1.106026,0.38454,0.113128,N
-2.306726,0.91289,2.392937,13.600502,3.338379,-2.752918,2.316244,-4.898383,-2.353217,0.925087,3.44509,4.693264,1.694951,-1.61508,-3.20751,1.128422,2.067584,2.133019,-4.529669,3.403387,0.311831,-0.994101,6.509449,0.342415,-2.876148,-0.901732,0.67375,1.249689,-0.466908,-0.656403,1.531813,0.605478,-0.295558,-1.610084,-0.312331,-1.05115,1.877796,-2.127382,-1.089629,0.031461,-0.949334,1.198242,-1.616367,-0.63111,1.633503,-0.102539,1.732628,0.066447,0.877723,-0.639707,0.303911,-0.664607,1.327355,0.56991,-1.437426,-0.012541,-0.273191,-0.135769,0.385905,-0.162787,-0.353399,0.319916,-0.415147,-0.89629,N
-2.712993,3.6158,3.891918,12.501608,2.718122,-4.409289,1.986642,-3.367749,-2.565719,0.317874,4.934185,3.623911,-1.987144,-0.679081,-2.904,1.451962,2.188798,2.050577,-3.358309,4.236494,-3.024121,-0.007006,3.202991,-0.747267,-4.028605,-0.365527,1.021026,0.01821,-1.144691,-0.029187,-0.627412,-0.663437,-1.580773,-2.13501,-1.135381,-0.113428,1.763545,-1.913749,-0.545931,-1.604111,0.297325,1.917124,-1.502488,-0.118866,1.474861,2.009534,1.666107,0.85025,0.001412,-0.349106,1.214987,0.421339,0.113051,1.541225,0.005751,-0.199777,-1.328251,-0.568084,-0.810906,0.134998,-0.487197,-0.662258,-0.517619,-0.335636,N
7.114646,-0.991048,2.511285,8.763312,-1.337802,-1.889283,2.363605,-8.089965,-2.421927,1.863915,0.666179,0.608984,5.176243,-2.795007,-3.616245,2.398813,1.371798,-1.663635,1.908705,2.284886,-1.80852,-0.401886,0.272109,0.150077,-3.570839,0.762137,-0.643089,1.939819,-0.210101,-4.188436,-0.500834,3.541852,0.744703,-0.562864,-0.424091,-0.882598,1.355278,0.009398,0.906565,-2.112239,1.619676,2.395764,0.556573,0.439063,-2.059828,-0.230192,-1.522067,0.62628,0.010516,0.898108,-2.336232,1.811279,0.142447,0.395757,1.609966,-0.478207,-0.405485,-0.464513,-1.437534,2.350667,-1.564527,-0.97778,-0.276845,0.602909,N
1.728534,-3.129206,6.123137,11.068829,4.021968,-5.242586,-2.403974,-3.765769,5.562847,5.901667,2.84211,1.681964,1.7587,4.169403,-2.381938,-2.703783,0.569095,1.979621,1.325882,-1.336306,2.425601,1.437471,-0.093855,-0.617732,-1.387109,-0.617524,0.377225,3.613096,-0.923123,-2.478254,-2.349551,0.795962,-0.186482,1.49421,-2.819989,-2.608976,1.937139,0.337079,1.579974,0.973405,-2.430576,0.19643,-1.065636,-1.146623,2.545967,-0.965877,0.37469,0.192082,2.874816,0.868521,-0.378223,-0.465149,1.416878,1.60247,1.171373,1.365727,-1.833003,-0.020691,1.372916,-0.382572,0.015217,0.816506,0.990458,0.14948,N
-6.035366,-10.678077,1.473566,6.008083,-5.200163,9.328547,-0.878841,-4.206643,2.424999,-1.804108,2.984593,-2.428862,2.179243,-4.125793,-1.577646,-1.010963,-7.216836,3.092212,2.441842,-1.345156,0.211437,3.705658,-5.044455,3.664912,-0.715082,2.844335,0.936674,-0.854598,0.032308,-1.423178,-2.044232,-1.511697,0.40336,0.179803,3.09361,-3.952005,0.639026,0.719515,-0.082884,0.256254,2.627134,1.332362,2.197108,2.227731,-0.386976,0.011234,0.196243,1.29887,-2.062621,0.092582,-0.33798,1.829103,-2.043686,0.041151,-1.03131,1.497898,1.275771,-1.096247,-2.067611,-0.165945,-2.386641,-0.799416,0.078128,-0.52383,N
-3.845791,3.387808,6.030283,13.284982,6.202005,-2.573454,1.148797,-1.182087,0.354374,0.047279,2.540037,1.366399,1.751197,-0.229507,-4.238808,2.880554,1.515631,-0.290194,-0.712954,2.450254,-3.267985,2.878129,-0.077738,1.429864,-2.445725,1.276131,2.151306,4.657143,-0.97138,-1.30243,-0.805313,1.420043,-0.340952,-0.172733,3.723139,-0.367003,-0.493849,-0.42534,-0.081165,-0.292888,0.776538,0.141568,0.836526,-0.492655,1.005642,-0.70718,-0.21704,2.174367,2.087132,0.714714,0.230939,-0.11583,-0.414533,1.053736,1.133395,-1.593511,0.274087,0.36173,-1.069539,-0.143332,0.81923,-0.685699,0.45702,-1.461384,N
-0.943704,-0.169921,1.775688,8.480752,2.610207,-4.799429,-5.275432,-5.666961,-1.604017,2.781706,9.005245,5.078236,1.639467,2.962452,-2.631762,2.866187,1.806446,0.857917,-0.832107,5.314907,1.988632,1.154665,-0.125782,-4.082764,-2.067276,-1.141407,0.736475,3.83756,1.727288,-1.420366,-1.573581,1.649609,-1.620064,0.477815,1.81667,-1.213153,2.205071,-2.672597,0.148645,-0.841994,-0.448375,0.702784,-0.896023,0.723882,0.152745,-1.436176,-0.139361,0.375456,1.009637,-1.233172,-0.142787,-0.69166,0.205327,-1.138241,-0.119623,-0.034438,0.316634,0.075023,-0.463877,0.56096,-0.652329,0.747914,-0.686108,-1.119835,N
-1.562706,-2.228781,9.5209,11.81273,3.395828,-2.843128,0.361234,-1.157619,2.069162,1.981931,1.644669,1.249609,5.191883,-1.780431,-6.204052,-1.476155,0.760254,1.308269,-1.780685,-0.140689,0.301018,0.328454,3.9547,2.330601,-2.802884,1.828748,4.480105,3.251174,-0.293559,-1.722187,0.12789,2.090312,-0.808551,0.196094,1.020271,1.198218,-0.630316,0.697377,0.406033,0.577081,1.341274,0.120661,2.101318,-1.874307,1.778144,0.461215,0.053048,1.03078,-0.994485,0.674834,0.233138,-1.368672,-0.065218,-0.747148,-1.101283,1.18633,0.093566,0.522069,-1.610188,0.399844,0.450188,-1.427556,-0.976276,-0.661196,N
-1.70346,1.171846,4.142875,12.545354,5.679368,-5.050642,1.003399,-5.471012,1.236171,-0.537641,3.091244,1.348668,1.085736,0.380596,-4.359659,2.955869,0.342649,-1.202598,0.607157,2.672942,-0.935374,2.352518,-1.147538,0.634939,-3.138433,1.580746,1.616064,4.515478,-1.409026,-3.807117,-1.216145,2.107775,-0.034805,-1.84415,2.489757,-0.638966,-0.513355,0.677026,-0.788277,-0.700509,1.38442,0.917054,1.637431,-0.341998,2.048098,-0.359745,-0.918197,0.318406,1.640284,0.127641,-1.076211,0.674779,-0.073614,1.503336,0.825208,-0.287821,0.074774,-0.830985,-1.364395,0.930817,0.240955,-0.047464,0.007637,-1.642063,N
10.948055,-0.367402,4.186022,7.50374,-2.021401,3.231423,-2.820145,-1.489657,-1.98941,4.711346,5.22003,3.807601,4.617759,2.478746,-3.883291,2.863599,0.775933,0.238193,-1.760857,-0.118194,-1.04886,-1.244143,-2.157105,-0.998621,-1.712659,-1.078957,-0.391278,1.855933,-0.118687,0.977574,-1.3336,0.099136,-1.272166,-0.089893,-2.499047,-3.305669,2.900344,-0.478494,-1.740722,-1.816592,-0.845825,0.468647,0.167535,0.367142,0.551307,-1.418339,0.505572,-0.076086,-0.429505,1.232751,1.606624,0.897693,1.251756,-0.701429,0.77666,0.333024,0.183199,0.013478,1.370976,1.085266,-0.345656,0.080288,-0.6733,-0.321505,N
-1.72191,1.476544,8.339806,13.806314,5.981468,-3.12768,-0.456931,-0.287917,1.8273,1.936774,3.539191,1.723214,-0.37406,0.799292,-4.158274,0.961911,0.909763,1.200253,-1.420472,0.049758,-0.116031,3.088231,0.351357,0.219548,-3.065798,0.701004,1.702438,2.365932,-1.022941,-1.318728,-1.373636,0.73955,0.71913,-1.66044,0.962098,-0.369229,1.163522,0.403177,-1.359734,-1.581862,0.173002,2.453134,1.698135,-1.708775,2.867573,1.347007,1.248146,-0.047992,-0.704804,1.138026,0.938509,-1.560212,-0.316788,1.677969,0.582592,0.563947,0.072306,-0.16971,-1.120292,-0.007897,0.089909,-0.452516,-1.200725,0.411482,N
-0.543373,-7.569528,0.64247,11.015258,-1.338993,-5.753477,-3.349907,-3.665848,6.582787,6.185893,0.447733,2.20503,2.619847,1.765143,-2.642584,-1.024948,-2.635904,6.219964,-2.949743,-2.676776,4.485855,-3.587325,1.594236,-2.445697,-0.789531,0.910856,-0.569576,-1.307407,-1.765519,-4.273288,0.154133,2.177306,1.133616,-1.353066,1.592685,-3.226037,-0.145827,-0.177394,0.633009,-0.11334,-0.720088,0.650408,-3.335176,-1.205715,0.647329,-0.826651,-0.269961,0.72721,1.2497,3.313332,0.877497,-0.351742,0.679118,0.044276,-0.245802,0.091402,-0.681426,-0.970541,0.666044,-0.740152,0.583622,-0.436275,0.40451,-0.759773,N
-4.203955,2.67477,3.855647,13.134382,2.364336,-3.930794,3.039182,-4.446524,-0.777985,-0.274641,5.12668,1.488769,0.005256,-2.514312,-3.744046,2.527111,0.387094,0.618688,-1.33126,3.876617,-2.832672,-3.483806,1.273742,0.508944,-2.06705,0.618805,0.169614,5.022903,-0.382476,-1.914895,2.741136,1.528811,0.332589,-1.07656,2.049983,0.85407,-0.832386,-0.157592,-0.124592,-0.423163,1.032794,-1.044621,0.404919,1.580838,0.89735,-2.01151,-0.300344,0.67088,2.483571,0.681772,1.004964,-1.179865,0.373247,-1.308492,1.714226,-0.87961,-0.121442,-0.327075,-1.53924,0.559902,1.025447,-0.693708,0.670259,-1.742229,N
-5.481667,-1.552179,0.860798,8.869652,-3.167243,0.256607,-8.877839,-0.76997,1.728925,2.786541,-2.615791,5.438056,-1.514187,-1.322663,-2.350492,-0.074574,-0.717776,-1.85265,-1.147518,2.767068,1.706093,-1.774097,4.322413,1.253518,-3.79125,-0.349694,2.304042,-0.307803,0.934915,-0.193263,-3.74241,2.788332,2.475619,1.536557,0.686808,-3.332724,1.264238,0.024674,2.483027,0.286408,-4.338327,-0.531764,-1.906448,-0.907562,2.402773,0.244444,0.559535,0.452756,0.700732,0.074376,0.407824,-1.602219,0.978186,1.32468,-0.455342,-1.201619,0.516211,-0.036585,0.588853,-0.40171,-0.44803,-0.203249,-0.248519,-1.688625,N
-6.340162,0.320737,1.901415,12.356779,-3.41714,-0.7847,0.661753,5.827598,0.197489,6.202877,0.772683,3.908095,-0.272713,0.996809,-2.070058,0.426927,-1.233777,3.569712,-2.075395,2.226997,1.222359,-0.377884,3.850441,2.418609,-1.244457,-3.759524,2.438267,0.836018,1.067022,1.339402,-3.488748,0.773162,-1.020788,2.378727,3.504128,-1.174505,2.639494,-1.903749,0.176948,-0.179061,-0.064549,0.15653,-0.7528,-0.773974,0.499754,1.447318,0.399211,-0.935991,-0.757832,-0.216418,1.783004,-2.806861,2.278258,-1.804243,-1.214379,0.007456,-1.468834,0.574569,0.53419,-0.529546,0.387773,-0.211941,-0.00383,-1.203145,N
-1.59471,-0.421456,4.023785,12.264032,2.604207,-4.847734,-3.514768,-5.248081,0.462723,5.171875,5.260273,4.419296,1.934939,3.520673,-2.914667,-0.48541,2.262986,1.419585,-2.433208,2.844062,2.876083,1.047957,2.627918,-0.591466,-2.767364,-1.398905,-0.282524,2.367239,-0.019825,-1.774879,-0.469109,-0.382262,-2.086363,0.635442,-1.392029,-0.684615,0.849794,-2.426934,-0.093372,-1.027553,-1.333677,1.486139,-1.896256,-1.678582,1.66467,0.303197,1.394592,-1.115532,1.726916,-0.713607,0.874552,-0.980732,-0.157659,0.370671,0.34273,0.016564,-1.922812,0.047357,-0.505244,0.192817,0.18066,-0.618072,-1.304172,-0.704574,N
-3.916589,1.643908,-0.01065,14.326709,5.814134,-2.42779,1.957589,0.727568,4.385756,2.707676,2.812961,2.955956,-0.479709,2.71999,-1.19273,-1.766916,0.113587,3.37424,-3.6095,2.383397,-1.132727,0.127494,2.435865,2.391318,-2.599446,-2.121919,1.424772,4.362135,-1.480737,1.129449,-2.739567,0.136254,-0.296773,0.800763,1.824982,1.597531,-0.266721,0.001982,-0.746813,1.057602,-0.594126,-1.758552,-0.044747,-1.720321,1.703539,1.800442,2.421623,0.677007,1.334723,-0.948378,2.113963,-2.361454,1.505301,1.241755,-0.696567,1.520339,-1.312251,0.155064,-1.599035,-0.945707,0.637215,-0.107641,-0.144917,-0.137173,N
5.945334,-2.287178,-1.865813,11.164301,0.766991,-0.248295,-3.023083,-4.832479,-0.862076,6.166076,2.450829,2.655561,6.645726,0.017585,0.814787,-0.20027,0.788649,1.751075,-3.720484,3.023337,0.941229,-2.094532,1.635892,-0.260609,-2.591136,-0.527009,0.837435,0.36523,1.072815,0.289702,-1.485453,2.578443,-0.483489,1.069794,-1.464328,-1.169633,2.150148,-0.263153,-0.63867,1.831434,-1.054803,0.707641,0.980716,-1.714384,-1.254222,-0.510029,0.518226,0.135862,1.371748,-1.729005,1.661808,-1.249213,1.647524,0.526524,0.456014,-2.705235,-0.893569,0.808792,-0.375515,0.418147,-0.757397,-0.181898,1.261932,0.015492,N
6.931073,-0.583984,-2.102833,7.846354,-2.062528,-2.58523,-3.494167,-3.646506,-4.992102,3.187196,7.219451,2.99687,3.54051,1.60988,-0.040859,2.004296,1.862638,0.76946,-3.885182,2.775193,0.30427,-1.657793,1.23877,-0.592253,-3.631465,-2.921901,-0.939132,2.570429,0.916579,1.167988,-0.965668,0.649857,-1.700904,0.918497,-1.770012,-3.792422,2.238824,-0.785737,0.68434,1.25894,0.322223,1.339523,-1.93243,0.186968,1.125181,-0.19441,1.488684,-1.333833,1.671043,-1.312296,1.188254,0.470325,1.430948,1.055352,-0.437334,-1.747378,-2.218499,-0.382526,-0.385908,-0.227267,-1.392282,2.076363,0.663231,-0.352081,N
-3.200536,2.46162,3.952097,13.867636,1.13822,-2.168551,-3.140539,-1.812545,-1.730973,3.52329,2.632198,5.471921,-0.123303,1.561457,-3.003722,0.231756,-1.546771,1.003637,-2.170423,3.538644,-1.775808,2.862507,1.503022,0.428882,-2.723164,-0.817202,1.777253,0.986965,0.501692,-0.298356,-2.021901,0.682979,0.016421,2.695884,0.155403,-1.757099,1.521796,-1.531982,-1.321623,0.2476,-0.277934,2.045468,-0.102955,-0.244587,1.961295,0.355172,1.206478,0.544618,2.099467,0.19326,2.177876,-0.226402,1.637185,-0.353278,-1.346611,-0.876993,-0.124267,0.546357,-1.076284,0.069167,-0.289647,-0.348463,-0.599373,-1.018181,N
0.781375,3.506537,2.72202,11.945127,4.957707,-2.464759,0.336397,-8.283075,-1.070123,-0.272587,6.14012,1.617475,-1.03331,2.465103,-1.87923,3.227676,4.787766,1.435655,0.430941,1.29051,0.74183,-0.339874,0.231215,-0.172642,-2.614463,1.858967,-0.287904,1.796045,-1.077191,-0.794355,0.953913,0.235524,-0.145173,-1.109247,-0.318068,-0.346619,0.264767,-0.916651,-0.088272,-1.204786,-0.761215,1.574227,0.466237,-1.012335,0.052435,0.287048,2.735799,-0.07253,0.524932,0.262959,-0.421151,-2.80255,0.325221,-0.136022,-0.312988,0.523671,-0.884748,-0.858826,0.657438,0.826391,0.942736,-0.402421,-1.523552,-0.437346,N
-9.632399,0.711704,-9.247109,1.541287,-0.28704,5.332088,2.868208,3.692066,6.039659,-4.055212,3.741143,4.272507,0.865511,3.091535,-3.337567,2.284472,1.990774,3.872581,-3.309622,-1.195894,-1.150408,-4.503491,3.046039,0.982908,-1.184019,-5.692296,-1.728733,4.350671,1.891921,-1.518333,0.28153,1.602606,-0.799481,-4.518278,-2.726981,3.500879,-1.820938,0.511038,-3.037778,1.064144,1.505645,-1.067411,-1.863422,-1.855922,-0.821224,1.42844,1.842953,-1.566948,2.846099,-0.684909,-1.183404,-1.397836,-0.247283,0.486232,1.991344,1.263815,0.890353,-0.187998,0.286813,-0.144805,-0.28435,-0.513756,1.592533,-2.218212,N
-2.845139,7.254838,-4.684601,5.031439,1.610616,3.906323,2.994517,-6.024062,10.428328,-0.135112,-2.287194,5.262563,2.697773,-1.82821,-4.358763,1.411233,-5.127008,-3.780095,0.311747,-1.409324,-0.249807,1.223035,-7.127841,2.067887,2.028118,-0.914395,0.139939,3.825928,-5.419283,1.783528,-0.263883,-1.627543,1.229102,-0.345063,2.26344,0.593633,0.630783,0.8577,-0.068219,0.260536,-1.934722,-1.452172,-1.304609,1.981297,2.450644,-0.973213,-0.28731,1.553458,0.223079,0.689722,0.559616,-1.764739,0.153047,-0.220228,-1.006619,-0.192055,1.632651,-1.443578,0.162046,1.132187,-0.760242,-0.436204,0.35199,0.884625,N
-9.597154,4.497604,-7.387593,1.252026,-4.355317,0.351434,-0.27887,0.131359,7.672348,-3.478782,3.024822,5.846232,2.77447,2.238101,-2.546965,-0.188562,-1.582151,1.926213,0.79994,0.168432,-1.830164,-2.113653,-1.172755,1.733221,-2.220613,-4.330801,0.894042,4.607392,-0.309362,2.773724,0.128608,-1.707239,-0.352694,-5.735603,0.506851,3.844098,-1.343058,3.866451,-3.660519,1.716018,0.981632,-3.583776,-3.679791,-0.781997,-1.451834,0.853972,-0.028099,-0.060752,1.673642,1.466964,0.818494,-1.740037,1.06406,0.496864,0.41428,2.126203,0.081605,0.059542,-0.228464,-0.199923,1.180736,0.733363,0.575721,-1.477551,N
-3.828891,3.251006,-6.059042,6.942607,7.075218,3.696434,5.27763,-3.132989,10.487063,-0.987943,-1.500548,5.80235,5.406318,0.095665,-4.841371,1.285248,-1.915512,0.108704,-0.97894,-6.384696,4.34149,2.877995,-3.921888,4.380141,0.74528,-0.780006,-0.465159,2.736165,-4.341916,0.460976,-0.128786,-0.488168,-0.269927,-0.375724,-1.486095,1.035825,1.292006,1.58819,-1.579662,1.038211,-0.928875,1.212617,-0.912032,-0.764106,0.610127,-0.168691,0.45692,0.001976,1.737644,1.057252,0.244552,0.021346,-1.377691,-0.499114,1.05889,-1.629421,0.827939,-1.428233,-0.450081,0.129408,-0.118445,0.20926,0.13007,-0.408429,N
-7.686549,9.353897,-6.779821,2.528911,-3.229386,-3.590566,-0.100385,-5.954209,6.071307,-1.484551,-0.944128,2.824568,3.774962,-2.030172,2.377913,1.335101,-3.686502,4.518425,1.512906,3.010738,-4.213784,3.962924,-3.029026,3.589418,-0.537299,-0.883333,0.0743,1.56712,0.605894,0.63522,-0.870211,-0.159746,0.896121,-0.497062,1.350148,-0.261387,-0.676596,-2.345208,0.970266,-0.309353,2.19837,-1.681269,1.123045,1.075134,-1.955253,1.757772,0.115309,0.348757,-1.960277,1.149342,-0.792173,-0.18212,1.039629,-1.080981,0.161166,-0.762211,0.697845,0.150693,0.251079,0.294829,0.193846,-1.657904,-0.342424,1.021399,N
-7.352173,6.389054,-9.630634,-3.035228,-7.169888,-0.884724,-1.203627,-4.467953,3.985129,-1.452517,-0.470469,1.637714,3.155189,-3.57809,-1.711431,-1.112435,-4.449059,5.323173,1.233522,4.578125,-0.735888,3.093445,-1.412062,1.723603,0.729804,-2.086364,-0.965805,0.731176,2.511401,1.442989,1.361817,-0.196433,-1.064103,-0.809019,1.712043,0.293641,-4.19457,1.308257,-0.812723,-0.084565,1.460336,-2.371386,1.214616,0.547275,-0.201731,0.447858,-0.28215,-1.52905,-0.822927,0.142441,-0.631045,0.061258,0.974622,-0.485447,1.462618,-1.481091,-0.386693,0.592598,-0.589525,2.114121,1.244434,-1.867738,0.302808,-0.462933,N
-4.96002,6.198498,-0.132116,7.022046,3.632982,6.138575,2.086555,0.286291,9.242119,-0.884569,-1.35592,5.359547,6.19467,-0.113756,-1.436139,-1.964561,-4.705466,-2.587016,6.323383,-4.25525,1.818364,4.227199,-8.225889,-0.062937,3.307044,-0.71899,0.689183,-0.513955,-2.481115,1.977539,0.344537,-1.745459,3.582922,-1.630271,2.8775,-0.726194,1.864672,0.030774,0.189031,1.255855,-0.955096,-1.509405,-1.623062,0.277152,-0.098582,0.802445,-0.619152,0.705174,0.751797,0.897123,-0.415661,-1.656402,0.057243,-1.734787,-2.116131,0.403805,1.012258,-0.930514,0.985059,0.252433,-1.818969,0.612848,-0.406717,1.63845,N
-8.5162,2.305026,-8.459092,4.994362,1.360162,4.008825,4.28875,2.906252,8.83681,-3.601587,0.213212,4.351994,2.489922,2.918439,-4.183378,4.933335,-0.502535,2.928353,-5.062513,-1.306413,-1.45387,-3.842808,-0.49485,3.01173,1.287503,-5.851036,-0.34958,4.637072,0.495684,-1.013035,0.342193,-1.317993,-0.436109,-2.542261,-3.259217,3.02847,-1.187587,-0.199565,-2.61206,0.272125,1.060982,-1.54866,-1.216219,0.853047,0.654242,1.514374,1.065727,-1.127342,1.975851,-0.817477,0.392628,-0.014071,-0.672668,-0.018056,1.413888,2.50268,-0.350958,0.20626,-0.57862,-1.125431,-0.523294,0.035094,2.148307,0.098648,N
-9.820614,-3.403166,-4.89676,-8.357533,0.681077,8.65841,4.178778,-1.905194,2.270255,-5.883459,2.203589,7.186097,0.248571,3.387128,0.347102,-3.410326,0.614236,1.485179,-4.280915,-1.577014,0.536945,-0.119829,-1.484574,2.629428,-0.809888,-4.627568,2.427791,2.57306,-0.653226,2.051192,-0.546457,-1.327068,-0.441186,-2.914834,-1.832272,2.445596,-0.575474,2.366415,-1.060077,1.618529,-1.155854,1.004923,-3.295374,-2.534613,0.153765,1.331538,2.8453,-2.023599,2.228138,-0.156327,-0.466955,-2.170784,0.346407,-0.040127,0.906333,1.459318,-0.696535,-0.299,-1.154104,-2.451996,-0.100841,0.158727,0.538084,-0.095129,N
0.216988,6.483296,-4.177825,6.546189,2.747058,6.010659,3.382001,-4.694304,8.721077,-1.788454,-4.145325,6.890147,4.125001,-1.81808,-4.120957,1.86888,-3.470015,-2.293821,0.945729,-3.083438,-0.353895,1.591247,-6.620184,3.15301,1.098859,0.050052,2.152476,2.763628,-3.953657,1.644309,0.113972,0.650221,1.692372,-0.309243,2.308925,0.398179,0.027893,1.511947,-0.787713,0.951534,-2.803992,-2.830624,-2.187448,-0.01696,1.348427,-1.25776,0.266995,1.583462,0.166085,0.337331,-0.722738,-0.199404,-0.433684,0.292886,-1.911902,0.749274,0.982313,-0.567247,0.999567,-0.719392,-0.764266,-0.009841,0.944891,1.51394,N
-6.524388,4.472299,-8.602175,-4.891017,-3.606111,5.50025,1.513157,-2.848596,2.970642,-9.206341,0.287951,3.910241,0.758254,-3.796301,-4.124856,-3.606797,0.255515,1.69882,0.180462,0.051245,-0.058577,-0.653997,-3.333845,2.915209,1.22749,-2.216429,-1.461362,0.835657,0.094406,2.851178,2.406553,-3.010479,-1.028491,-1.445412,1.122029,0.858895,-2.874445,1.029985,2.161808,1.032651,0.045432,-1.59876,-3.384825,-1.717129,-3.129788,-1.850981,0.398574,-0.267296,-0.249757,1.022717,-0.667469,-0.523808,-0.478347,0.688128,-0.26416,1.909175,0.342537,-0.294296,-1.342912,1.040346,-0.336262,0.024326,-0.332434,-0.439782,N
