@relation mfeat

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute binaryClass {P,N}

@data
0.079807,2.964137,31.042311,53.139449,158.055388,372.457035,148.476027,0.016549,0.272259,2.735685,16.203227,38.754806,146.314437,0.349018,8.743363,29.797254,123.181222,280.158299,70.772032,0.024093,0.79044,9.705284,7.25962,125.501709,1.193621,10.608565,83.351428,239.310304,2.171892,0.118147,3.661333,10.949101,97.994679,1.806769,37.15639,275.738222,134.065864,0.66492,7.794715,68.407601,7.880981,188.198363,401.036589,2.08067,37.411222,55.721915,492.883228,N
0.039931,2.703053,43.432044,113.761766,69.786424,179.878007,108.768698,0.139953,1.731503,23.813435,128.8455,176.572001,128.126599,0.319067,12.511865,64.337361,77.683846,71.290931,130.774297,0.241931,7.816703,84.678521,167.48895,124.666653,1.738504,22.67686,52.172842,182.262951,104.811407,1.217224,33.934042,145.762201,114.175481,3.816914,21.361105,253.827557,110.524067,6.412846,78.848831,155.552767,4.18124,173.425481,413.145058,19.560603,133.163552,51.013209,508.502159,N
0.007852,2.208754,29.301046,52.970812,67.323134,462.999457,151.087902,0.082153,3.115373,24.637977,37.849335,56.240277,144.477817,0.268048,8.649435,32.296092,107.351846,348.717932,14.909986,0.401994,7.949157,29.929114,59.962565,51.579727,1.221896,11.951848,87.603709,284.372851,132.994,1.225057,12.988602,61.595828,24.411869,2.073907,40.381816,318.520173,31.174984,2.554347,36.154307,40.884837,8.546991,216.979262,373.353448,9.339931,45.286138,64.277657,520.395813,N
0.056224,2.742864,33.447044,88.857906,97.803895,328.294507,159.452866,0.055756,1.428715,11.18506,80.969616,58.026391,98.738432,0.320194,9.401316,49.970744,104.055648,233.664513,177.293269,0.176302,3.344972,47.447501,76.425324,66.530286,1.280071,17.393742,76.895175,177.885748,140.175976,0.487887,17.601342,80.184309,58.509912,2.890916,34.568734,205.12641,66.992724,3.150458,44.586044,93.449603,7.28035,141.179758,341.588281,11.014162,82.234915,41.895839,428.848825,N
0.046557,1.387302,10.107438,42.306431,132.545262,340.060399,39.455557,0.166198,4.770446,34.502888,50.733593,95.642696,165.656185,0.170162,3.048325,25.265224,155.06667,291.054746,20.873059,0.609785,10.734256,30.348211,45.540141,94.821344,0.439408,9.201884,119.246469,266.66433,57.078849,1.61323,11.724349,7.35547,51.610319,1.580148,54.530599,275.67858,87.341051,2.195384,7.987089,67.626188,11.583739,180.748524,335.795276,3.16308,69.311133,52.837268,423.814226,N
0.08539,2.686247,39.16026,100.081933,75.049876,382.548825,67.332767,0.067995,2.931809,16.589663,41.656536,78.415963,276.753173,0.331241,11.772185,58.819706,14.117686,291.349172,93.592021,0.393823,6.390051,18.875366,96.387131,186.638951,1.68653,21.44507,31.215052,244.55039,219.134805,1.111453,5.929145,74.532039,80.596336,3.709183,19.528923,296.257351,57.558471,1.0231,35.411775,18.897683,4.754589,207.774692,302.238565,8.017857,15.363892,62.384366,480.344472,N
0.032709,1.346524,26.863739,64.706246,67.675944,386.257755,64.751488,0.153648,0.657002,24.729995,50.82326,23.030183,125.933919,0.161343,7.653132,35.686566,76.596823,290.891372,96.972559,0.081709,7.915732,40.144216,16.858776,125.782563,1.054026,12.379712,62.266402,222.957805,227.907617,1.20946,17.524514,14.850945,117.361472,2.061827,28.971973,265.000651,94.942798,3.464249,10.558313,90.105619,6.169828,185.479393,221.277609,3.102582,49.786969,55.494802,386.844657,N
0.047475,2.899802,28.864253,24.663191,114.198904,336.983849,91.645818,0.137516,3.262861,16.845268,36.265655,76.481719,275.166468,0.344124,8.322596,17.475304,137.41133,218.246176,27.517354,0.440707,6.219724,8.517363,48.039207,214.629941,1.158407,7.087194,106.288971,246.777288,103.948213,1.042003,3.994418,20.810794,131.743628,1.305498,48.7288,318.773174,70.972817,1.145518,8.892821,77.951069,10.369532,218.463378,395.820509,2.562444,43.952522,64.53351,522.494539,N
0.039328,2.376285,28.292167,86.256238,67.465235,265.454571,98.31018,0.017963,1.735484,23.731613,103.864532,175.774383,127.946429,0.277548,7.760715,43.535411,110.619974,152.608979,100.694742,0.222125,7.283186,60.403269,135.896453,121.077017,1.040653,14.098468,88.685936,156.004109,61.722255,1.081362,22.415522,101.20978,100.452908,2.230984,40.702642,232.452896,154.649565,4.026757,51.570859,134.42397,8.617162,164.920821,443.083425,12.459116,117.276686,49.263264,519.820729,N
0.142229,0.99169,43.744574,129.722024,92.231959,407.214995,135.976686,0.092232,2.665974,11.647928,42.478265,126.149094,245.153974,0.108044,12.706466,75.317049,70.92393,281.161755,24.012279,0.372814,4.377078,12.411907,94.626913,173.615081,1.776005,27.133677,47.761697,211.915578,102.013079,0.754539,1.334666,44.047703,76.516045,4.645151,20.143085,286.313342,24.546853,0.290318,11.813331,22.544545,4.012819,206.883099,345.161984,1.565302,17.531144,62.642911,497.407475,N
0.075104,3.232823,47.253428,89.597281,84.317664,380.767077,8.970116,0.067915,0.881122,13.465611,32.033723,41.606665,239.425447,0.392496,13.941016,53.90765,123.60059,272.445012,120.134667,0.13123,4.77966,22.046877,35.459354,190.689068,1.970046,19.810294,96.086796,264.558517,212.71503,0.784639,9.145817,22.451773,130.787472,3.43121,43.41037,351.780723,17.674677,1.770462,9.341925,84.524775,9.104877,248.405022,377.201438,1.944095,47.949626,74.547716,561.199427,N
0.204939,4.69854,34.380148,79.755335,137.44444,255.094504,20.165307,0.129129,1.627048,2.144662,51.110853,114.000463,250.52578,0.585241,10.718709,55.904315,156.435842,184.798868,88.231931,0.233595,0.472252,25.016432,90.510056,258.066619,1.578134,22.360854,131.306988,210.647032,167.071876,0.164084,8.565742,59.961616,229.111119,4.077591,64.775166,284.788618,15.595111,1.517163,27.864222,174.634133,14.51691,202.493279,293.312454,6.446717,99.814791,61.2054,438.154092,N
0.037376,1.795407,25.535742,82.215798,124.978992,318.777527,239.976846,0.033054,2.282263,21.037557,58.236597,23.738753,100.600781,0.211162,7.329445,43.191483,158.44274,233.613346,268.387946,0.291251,6.946236,38.152732,61.68882,122.734376,1.014397,14.470743,117.777884,211.688868,224.430639,1.079604,15.418466,62.135227,157.839182,2.352638,52.068693,252.532504,15.286716,2.927991,34.200427,166.977814,10.788273,172.889302,338.657646,8.465197,117.49353,51.205136,456.471759,N
0.020527,2.222712,32.190566,65.577137,84.364929,421.800687,166.339106,0.063767,3.044446,29.735604,37.735141,54.773802,188.620958,0.264518,9.363149,36.710073,97.641732,308.9965,25.212768,0.404019,10.290171,26.422551,49.511054,142.562662,1.309386,12.945746,79.669296,260.712142,87.495392,1.652895,11.758696,33.111248,112.971972,2.187517,37.300576,318.721524,77.419904,2.396349,14.853233,91.536852,7.985858,222.198862,422.421379,3.308043,57.80949,66.370519,563.475874,N
0.034948,1.39423,29.76848,85.589464,39.56781,318.749415,66.120684,0.148616,1.341641,36.016503,102.990732,136.533773,141.786695,0.164442,8.581351,50.119709,74.060407,231.914504,79.338156,0.162209,11.074143,61.88701,68.9576,127.398194,1.191334,17.931545,67.468592,192.387333,67.724158,1.647472,23.363792,38.214827,110.659785,3.038467,32.747746,242.790398,132.6404,4.240566,21.301575,132.567227,7.13549,171.252655,430.455451,5.666388,118.49584,51.39403,523.869632,N
0.017538,2.890769,36.784079,81.903452,42.933346,418.502771,208.480412,0.037188,0.750562,12.365208,45.417978,36.275613,141.556259,0.344777,10.467534,43.125342,72.619295,318.347582,53.539137,0.11141,3.907864,20.465687,28.721257,157.185058,1.4408,14.639272,70.50308,248.869262,104.169176,0.600079,6.422744,19.736152,122.092568,2.412709,35.042615,295.18156,3.558107,1.063446,11.228694,58.07195,7.719353,206.869928,292.350412,3.070727,23.067922,62.021372,439.651737,N
0.079567,2.166377,23.249542,51.448936,109.725001,389.536702,66.485697,0.153787,4.451168,11.941782,74.009022,75.870571,252.052138,0.271938,6.882633,28.037433,88.545402,251.653649,139.967201,0.586694,4.833632,32.716322,76.422888,157.354186,0.978447,10.174662,71.53462,196.770383,140.543849,0.852923,9.164608,50.049514,51.49293,1.778892,35.19296,270.242566,104.884649,1.262435,21.899265,6.040607,7.84925,193.289681,465.717588,4.906841,9.360337,58.148148,585.697087,N
0.14867,2.371167,24.278741,62.006947,71.695059,328.546059,43.961068,0.256232,5.152352,26.009658,126.126751,89.566319,151.810396,0.304967,7.811557,43.602908,54.897945,283.606449,109.622548,0.699009,8.599694,89.713988,111.314616,136.963452,1.169831,17.571473,29.296655,259.916339,83.589147,1.363678,37.441856,143.833203,70.34441,3.216007,11.359774,239.712981,136.056177,7.24537,88.248062,20.537001,2.40885,147.864486,426.905233,23.078181,45.471255,42.134125,506.941914,N
0.160661,2.251921,41.261974,97.708599,128.692706,346.900856,217.114483,0.191696,4.854123,17.087839,68.382132,74.606299,64.386335,0.28884,12.460797,66.887769,82.789583,270.019429,206.433004,0.649288,4.801256,42.652278,52.884545,81.943812,1.792639,26.271991,59.091776,185.713564,169.047749,0.676699,16.837189,66.170436,100.316847,4.729007,30.514633,207.152768,41.314116,3.181603,42.371833,108.100776,7.204839,150.177013,348.161344,11.375486,79.653887,46.163796,465.382313,N
0.077175,2.419051,33.203884,95.241559,74.247756,418.294378,11.587915,0.091226,2.920517,24.643943,33.227216,36.759663,237.270375,0.301748,9.876758,54.357863,52.362328,289.763078,127.684652,0.404221,8.944521,22.956095,53.343495,174.723778,1.40534,19.421955,54.829162,230.494801,206.433841,1.484005,10.462116,38.752559,96.543035,3.312714,29.828269,305.841755,1.378166,2.186278,16.249867,48.560916,6.954408,219.340793,391.89752,3.230904,26.04288,66.281717,563.510887,N
0.034326,0.34681,15.090086,87.842474,42.398388,413.460463,13.701543,0.078554,2.253174,23.316542,65.567251,42.236584,224.017013,0.043533,4.272163,42.050882,10.387668,282.127701,171.549065,0.293649,7.74971,41.430326,54.822117,88.100208,0.585386,13.203651,24.464865,213.617024,224.643264,1.20931,16.161903,54.15061,8.610769,2.052129,14.327838,253.74411,3.524467,2.995368,30.306476,30.891424,3.357161,174.776433,367.068197,7.600291,38.864212,51.73663,508.864505,N
0.045383,1.935661,17.327949,21.255655,73.886098,344.219783,64.407939,0.026903,2.408497,27.315613,57.702344,6.325,178.957782,0.225411,4.707408,8.779773,117.025036,250.788295,48.008266,0.306513,8.4925,38.348745,31.889813,127.269704,0.627566,2.400027,97.675384,268.922,104.964353,1.272917,15.480563,41.444419,111.032886,0.328054,45.644594,308.910965,67.548304,2.938363,25.854565,110.122174,9.744616,203.415315,361.953718,6.855384,83.588392,59.015409,469.433867,N
0.057852,1.14781,1.816799,85.856222,192.871904,228.008227,208.149715,0.052533,1.571109,11.870091,18.643201,25.809449,114.881192,0.125046,0.613163,45.215584,212.300752,88.10064,164.102118,0.198683,3.777874,13.95751,16.613611,136.790995,0.093601,15.069255,153.293004,193.870343,138.374026,0.574492,5.947056,10.644109,130.161182,2.430302,67.167762,267.398451,264.685743,1.159547,5.72179,98.83251,13.869439,180.259758,459.976994,1.492052,54.602095,52.495604,485.218858,N
0.093103,2.103767,19.72252,61.306119,29.147624,417.400194,14.075167,0.121198,3.504839,22.531232,47.214618,51.115361,198.141761,0.257252,5.794111,33.337652,41.979961,262.064787,139.818555,0.451752,7.453712,40.682202,63.315198,118.966136,0.817745,11.600144,40.935378,193.69053,157.213701,1.174431,18.410066,85.410926,46.661003,1.948826,20.37163,239.147807,73.624045,3.709357,52.355726,51.224405,4.502331,164.588395,404.954467,13.628898,52.070429,48.531306,513.038609,N
0.05421,1.987493,27.09165,87.614045,114.922694,290.164877,352.919858,0.092753,1.713024,8.039898,94.15053,104.753532,83.935387,0.228255,7.425977,47.110657,119.049021,194.500875,364.694997,0.220693,2.738371,56.050735,120.95044,103.099416,0.99395,15.956409,83.339561,187.339899,236.073545,0.437263,21.121102,107.402311,100.187251,2.606414,36.190477,218.505452,86.583851,3.833724,56.417264,110.97707,7.467574,144.996577,434.590405,13.618855,85.711867,42.149284,523.901463,N
0.110818,2.71749,23.90751,58.614123,106.596145,308.729792,59.943914,0.169087,3.630148,17.804775,1.88154,80.514537,223.596784,0.332977,7.097437,36.535874,93.46654,276.340368,223.938614,0.485156,6.03541,9.071747,32.163123,203.524498,1.010121,13.688495,75.669732,302.34102,276.538162,0.969796,5.708451,18.950197,180.340505,2.399387,37.088391,321.6978,37.571748,1.342537,16.785613,149.777856,8.270628,208.42617,349.649664,5.196218,95.679487,60.437355,512.387138,N
0.041267,2.095343,25.868282,68.094239,137.699407,328.125327,83.140915,0.066165,2.765658,32.356316,97.038762,135.290239,149.143007,0.248553,7.283756,38.55996,146.061227,232.162789,110.968006,0.35276,9.974733,57.756347,113.129432,137.666902,0.995132,13.463412,105.020041,213.40142,68.815053,1.485948,21.638603,80.812283,114.195589,2.241981,46.328096,257.79471,171.39692,3.903546,38.797049,101.720747,9.642293,175.78574,482.656861,8.999257,78.116699,51.862934,561.110298,N
0.011452,2.661798,33.417578,68.893426,28.44816,347.5565,164.5128,0.069513,2.994706,24.756006,63.025219,100.047422,206.260186,0.315508,9.608332,36.917868,87.892937,183.796873,266.962818,0.391987,8.406403,42.438792,95.457788,125.351284,1.332533,12.655122,78.537155,216.155952,263.584869,1.334121,17.286504,73.49016,67.149813,2.098821,37.32611,312.499387,18.271342,3.298494,37.18928,37.438889,8.008966,217.738316,426.81715,8.952965,27.860481,64.483648,579.633282,N
0.156564,4.361306,40.029892,88.666623,99.455104,320.151569,179.268498,0.058629,0.657836,16.97145,67.443974,121.986274,98.831962,0.540075,12.06236,57.69966,92.763696,270.897306,127.744758,0.077058,4.986582,38.874062,86.586509,75.009664,1.733639,22.126919,85.149369,159.836123,91.831184,0.720108,14.439985,66.662606,63.378001,3.932753,44.446708,179.674071,81.039975,2.6008,35.843842,96.468492,10.250539,139.767715,343.428923,8.944274,89.793648,44.324171,439.602925,N
0.079862,1.55845,31.257711,81.301892,133.159587,440.832163,14.894738,0.021458,2.383662,22.521598,52.579953,53.057398,120.035141,0.189094,9.325658,50.496765,80.994793,312.992334,80.706575,0.314323,7.860859,38.875489,26.787546,81.562461,1.325897,18.740404,50.055788,189.54249,114.43517,1.274734,16.790549,48.005589,54.442855,3.252738,22.673257,237.619609,90.280546,3.311665,31.096579,48.325566,4.936824,175.419521,431.931097,8.212266,45.758118,53.688035,557.5882,N
0.109197,3.218093,37.643969,61.010145,121.747191,433.372082,290.634436,0.072661,2.229115,15.623148,11.700948,38.507281,77.54408,0.394472,11.062035,38.623297,120.737207,374.773981,114.670464,0.306338,5.373149,1.965503,26.560352,28.33116,1.560622,14.657142,89.708374,331.236836,46.867205,0.870324,2.528974,22.580362,23.233515,2.592991,40.959463,341.026074,60.288761,0.714454,13.942082,32.429698,8.750409,225.815241,362.582631,3.807245,30.235282,66.464964,499.610708,N
0.051176,1.772732,20.951107,71.668102,39.870874,181.655059,66.264179,0.164634,3.930459,33.200393,141.208058,186.581566,117.776659,0.210606,5.855524,40.803721,93.885193,92.092861,42.585028,0.511814,10.810322,85.830924,157.73382,99.677152,0.799965,14.403013,83.961104,146.599435,15.585275,1.675393,33.176184,126.689102,94.338876,2.425166,40.83942,209.78678,206.236543,6.148376,66.052681,105.338717,8.960534,145.855584,438.071999,16.069532,78.547042,43.275736,479.590074,N
0.093253,1.745309,29.046414,77.344144,111.362452,438.533896,167.803939,0.156296,4.014142,9.222552,55.986284,65.887813,170.500673,0.214563,8.388657,46.215993,121.681011,285.385541,6.892195,0.509193,3.01441,34.019532,77.492733,144.510051,1.168601,16.873093,97.491407,246.761342,106.377045,0.468032,13.137795,67.569929,102.528914,2.907696,46.347262,320.93306,65.326012,2.438632,36.293326,51.7192,10.118691,224.73121,414.280084,8.999209,14.804017,67.067574,556.874658,N
0.080854,1.758947,16.074844,28.959165,164.831367,363.875376,155.138965,0.184585,4.933018,43.359517,95.816082,85.333895,92.69841,0.22811,5.013587,19.784674,148.994125,293.861395,55.277451,0.657531,14.20012,60.991689,48.723601,25.511644,0.741363,7.935292,102.471386,271.410674,17.807936,2.209948,24.206284,19.269747,69.406247,1.461117,44.990355,296.250614,129.286508,4.572205,11.474212,89.239954,9.421397,197.973917,410.902446,3.763627,83.29373,58.290946,510.04278,N
0.050506,1.638235,7.84381,18.433324,56.315531,266.5475,81.827846,0.14962,3.378084,8.905472,68.18757,97.184064,286.866648,0.193033,2.296535,11.230311,110.964533,132.776849,209.668446,0.425543,3.047348,34.099792,95.979194,206.593504,0.322799,4.068825,93.662589,232.959367,214.63181,0.484461,11.426646,74.137129,133.048022,0.686186,43.825875,295.580531,26.072286,1.918964,37.417263,88.255121,9.35739,194.530282,361.772946,8.987512,51.964803,56.064675,478.556631,N
0.148608,0.578957,31.511873,74.070917,153.30248,358.995819,74.366179,0.267387,7.779427,20.439019,61.738473,67.792754,179.551636,0.065393,9.699714,51.424885,150.827399,294.14207,11.155402,1.046783,6.833039,49.852494,41.113693,187.999041,1.413332,20.507643,100.635007,292.902072,74.885544,1.079408,22.424229,81.986683,150.575193,3.738319,41.70901,350.433713,84.206398,4.547093,58.173134,75.702981,8.273849,241.854329,431.17733,16.326953,17.750261,72.215395,581.521392,N
0.042132,2.272926,29.069161,85.724377,75.608958,477.345866,185.928379,0.090878,2.385276,16.328135,32.976296,111.538985,177.216921,0.27245,8.386412,45.379501,41.870128,329.450711,26.527448,0.3214,5.805913,12.035865,72.807091,141.996884,1.166677,15.367307,42.522691,192.061481,95.017893,0.9498,4.221853,30.638334,79.810605,2.523822,22.978781,257.550315,73.58486,0.935906,7.544627,29.200944,5.297609,192.098757,425.663665,1.081639,7.038707,58.860573,569.090861,N
0.040513,2.008761,18.531716,2.240865,116.814938,430.389887,217.284926,0.21031,5.529944,26.189812,38.376976,41.131308,144.098991,0.246113,5.47367,2.253227,159.908859,339.025541,85.895621,0.705109,8.532924,35.485449,90.853865,117.789432,0.775007,1.380197,128.119684,276.141031,60.380162,1.330148,16.745185,97.3793,88.818947,0.305879,59.604073,324.452866,43.407234,3.452682,55.861464,66.480823,12.780644,228.051231,344.369989,14.187839,47.205872,68.711684,487.951548,N
0.140983,3.437438,41.05899,119.290684,124.206726,289.81038,90.492128,0.219831,3.21107,21.121674,108.434128,130.403128,155.141716,0.422517,12.07752,70.381444,114.798277,192.236306,17.974644,0.45946,7.168427,76.751232,135.114094,87.08043,1.707769,25.558859,80.741391,195.605873,24.053839,1.161081,32.261618,130.286768,33.359455,4.395431,36.547588,234.297016,226.174069,6.291774,73.818109,110.127684,7.866681,158.140528,502.980131,18.763133,97.758329,46.552614,562.098117,N
0.130543,3.025318,19.607934,35.478706,19.596649,339.545356,78.351174,0.190975,4.080813,20.087407,86.841221,63.524717,250.030057,0.3806,6.231961,24.086981,73.308079,156.816719,248.948947,0.55497,7.605126,63.539547,130.728624,134.854847,0.931376,9.881243,73.020185,227.704638,276.416388,1.303021,27.513933,136.006876,49.369526,1.850963,37.213231,314.674471,10.124072,5.476605,77.715912,11.023249,8.392355,214.430027,385.965135,19.780067,35.359565,62.908805,539.440292,N
0.042303,0.321075,19.120535,99.237195,97.102229,309.005914,83.640822,0.156518,2.844503,26.262998,104.55527,180.182406,122.72335,0.043502,5.246068,54.390622,123.574863,202.352918,105.57012,0.356518,8.069091,58.948789,128.951573,95.4391,0.703963,18.618462,96.258716,141.313739,79.343635,1.198198,21.333358,74.941312,69.664224,3.060549,44.321946,206.696447,137.162925,3.764669,30.472611,110.631446,9.460508,151.018585,433.783256,6.318086,100.28763,45.740323,517.959148,N
0.094164,0.369497,21.567331,53.688607,93.209028,357.158921,241.197059,0.150075,3.835872,11.099464,114.973621,205.49286,113.153754,0.029811,6.544247,38.218274,97.251292,245.441718,144.793765,0.5155,3.809643,85.222269,209.231413,129.979529,0.942826,15.186677,66.931265,164.000368,41.267541,0.607718,36.08666,185.807077,72.335762,2.743502,28.53045,205.89007,118.817164,7.008736,101.853391,25.725875,5.805952,148.780147,330.363222,25.495695,45.366398,45.129758,412.24791,N
0.024648,1.804787,23.920788,70.487536,129.367223,230.67212,52.157527,0.05987,1.665668,24.524778,92.126354,163.233554,125.552916,0.208241,6.583886,36.791458,145.141924,164.699458,22.311923,0.206909,7.443554,52.795775,118.789953,73.45733,0.883747,12.211681,103.935603,240.768522,44.681209,1.095039,19.314349,84.555844,30.525143,1.967022,45.32516,285.647074,247.339394,3.431437,42.26411,100.800419,9.339622,186.657139,514.589014,10.121132,99.347968,53.84677,562.968695,N
0.034336,1.145117,29.238299,111.502552,6.647156,372.833028,18.946328,0.04036,2.879474,17.598528,37.26977,33.465075,210.374548,0.134662,8.212429,60.862617,35.173712,273.294819,232.698707,0.350816,5.337863,27.744695,75.728181,191.582251,1.117022,20.774945,35.711769,258.43891,311.164496,0.785547,11.767777,78.164188,132.249728,3.407679,18.056594,284.47514,77.287553,2.284823,43.687161,70.240743,4.021699,186.116602,308.990555,10.901577,33.818298,53.864718,476.354457,N
0.077021,1.010156,20.131964,88.445301,63.902084,470.94282,48.006188,0.157399,5.229179,26.772105,32.696069,12.072107,144.126618,0.130394,6.282481,54.097257,13.432034,321.655214,102.831663,0.671897,7.835939,33.681693,100.944754,85.125453,0.918646,19.946637,8.272788,178.545994,176.334762,1.129763,16.291437,128.32059,20.080277,3.451994,7.545475,222.360574,38.559317,3.390046,77.247681,48.450482,2.041477,164.682574,411.109566,20.000066,58.735399,50.329206,558.298031,N
0.086679,1.434076,32.084432,87.309645,113.262089,385.097572,52.879119,0.12734,0.458475,31.724724,98.021883,75.188109,61.60918,0.175364,9.41595,53.692306,90.807392,270.258652,103.895715,0.049214,9.852936,63.479121,29.677703,49.125055,1.323415,19.797427,66.320169,225.731461,110.39228,1.472844,25.42732,25.272266,41.863908,3.421199,30.914253,277.65981,115.007365,4.807301,19.025978,57.685433,6.71323,193.242457,459.761521,5.486049,56.536254,57.627119,575.662896,N
0.053957,1.802199,33.978546,96.616994,54.738513,479.561562,229.454575,0.143603,1.90163,9.751135,61.544941,49.929112,108.458097,0.218896,9.870012,53.317334,83.176658,326.008736,7.465899,0.249839,3.346917,46.642544,21.729363,52.382975,1.379256,18.509337,69.116457,282.271259,144.100359,0.536111,20.31561,49.993054,31.172142,3.08587,32.287619,342.648034,27.351776,4.037712,35.639232,41.649476,6.893404,234.965367,400.102008,9.944283,40.19794,69.50431,562.402106,N
0.013712,0.58401,8.370481,32.53429,88.636648,289.750962,95.492627,0.042812,0.945529,9.087292,56.167555,82.190429,38.839033,0.064305,2.226102,19.329889,45.683551,146.141178,290.574258,0.110734,2.538777,29.025264,77.809294,128.224016,0.291638,6.870784,43.02104,169.440384,273.664203,0.349635,9.808016,58.031206,210.489158,1.150623,22.511649,216.291624,9.837038,1.64486,27.987313,229.854143,5.081589,142.167882,356.950556,6.47212,159.427892,40.757263,464.928727,N
0.019529,0.227329,4.456728,17.528466,86.487107,415.060887,49.559503,0.061439,2.012537,21.600886,117.259098,190.762752,102.779464,0.026722,1.286472,13.736898,10.807387,253.545996,135.752098,0.248012,6.281695,61.083402,148.150332,132.071128,0.178086,5.491053,36.346252,134.270342,178.908981,0.896259,20.675775,84.507873,127.246309,0.978813,22.576453,186.454057,38.842968,3.463476,32.599835,127.094418,5.41449,136.819505,358.990425,6.422652,94.431145,41.318141,468.511304,N
0.051247,1.286303,14.048049,62.496349,92.719561,485.805442,138.238816,0.015788,0.755597,8.919757,23.089197,201.119592,33.674985,0.148755,3.835798,31.337985,59.04117,299.02463,82.576349,0.088841,2.676017,12.664528,176.05266,85.316121,0.511826,10.256689,58.281943,111.754487,148.334594,0.393123,5.224782,113.903598,128.049688,1.647212,30.839731,205.086069,106.798158,1.039112,49.368575,130.604786,7.041034,161.567972,495.767252,10.677178,86.480824,49.969679,621.104285,N
0.083107,1.804443,37.255517,97.390799,89.244653,476.737484,186.801314,0.072729,2.553688,9.955567,40.624716,136.5785,49.228912,0.219633,10.855365,55.926598,15.38155,310.412582,17.09877,0.341607,3.757158,18.108002,110.854891,96.156185,1.518572,19.940223,37.776523,199.271307,156.719222,0.636911,5.218704,64.423788,154.021298,3.3855,23.446768,292.336953,27.588045,0.755286,24.923134,145.498655,5.660969,216.772377,418.152392,4.90431,86.390834,66.173366,589.179928,N
0.047927,1.586008,15.918929,57.18997,130.162472,385.248827,76.357808,0.058649,1.563743,22.384032,91.47277,86.41997,115.233962,0.180838,4.214526,25.627469,77.639586,252.041903,104.747828,0.196333,6.927607,57.1019,65.259439,96.961036,0.548893,7.628754,48.549484,117.16799,158.545165,1.033623,22.050798,70.716635,115.449595,1.138347,22.271336,149.938704,23.293013,4.055009,41.503849,171.226746,4.86668,114.022954,303.989756,10.572077,140.114834,35.034471,405.012726,N
0.022007,1.306708,17.16492,64.037596,135.523271,422.715088,94.740899,0.06824,0.310296,22.406986,113.412682,84.279085,271.705369,0.15628,4.997662,32.602221,78.631229,278.868068,230.3184,0.033901,7.13709,78.718978,142.534938,175.450403,0.69739,10.659052,40.101626,130.334646,203.637819,1.085327,32.022485,137.930552,52.342836,1.701757,15.868457,176.177904,102.687434,6.063846,75.247087,121.452515,3.261718,134.989707,497.19771,18.572105,118.467778,41.614138,613.143358,N
0.015831,1.335343,24.723243,112.025784,193.409227,322.799563,12.507643,0.030336,0.975209,19.110175,74.497587,117.456428,56.754422,0.157823,6.908736,57.356139,128.037562,204.075609,124.937398,0.137448,6.274755,43.770542,97.289412,101.820411,0.93602,18.766827,69.409264,145.526153,159.605203,0.970074,16.164277,76.022751,170.968013,2.99122,26.48618,197.825539,48.65093,2.881633,38.940854,225.663623,5.12463,140.585823,363.806774,9.362684,179.20816,42.010932,474.244067,N
0.03292,1.262752,16.838627,84.866203,142.338284,277.729625,66.887827,0.054556,1.53317,13.213449,64.551591,51.761544,100.038441,0.145624,4.677607,44.444656,120.358236,146.067799,92.976052,0.180749,3.792645,35.734456,73.82923,126.670614,0.630261,14.789287,84.495155,209.664295,98.55311,0.535436,12.60158,60.516646,211.462039,2.385594,37.666667,257.792768,143.492285,2.171149,29.635702,253.026347,7.921306,167.860418,458.609557,6.83319,183.299343,48.083088,536.897532,N
0.019088,0.977469,17.498534,92.679289,128.662016,430.753114,42.437086,0.062605,1.653157,17.219696,107.774723,174.022896,224.310118,0.119713,4.998465,49.204712,101.887475,279.669941,131.551118,0.212041,5.311245,64.61055,181.744706,168.853025,0.68819,16.557965,73.41138,116.270213,187.833287,0.794554,24.237597,136.565381,90.690537,2.695111,34.064984,171.631755,23.807508,4.374605,65.755598,104.988165,7.37687,134.698446,357.624628,15.199085,91.463498,41.785629,481.914802,N
